"","#wt","#mut","pvalue","p_adj"
"RAB27B",9,0,0.151942501938995,0.666306575058455
"WDR27",7,2,0.151943651928922,0.666306575058455
"TERT",8,1,0.151993234004931,0.666306575058455
"CYP27A1",9,0,0.152099065513244,0.66632421940039
"KCNA6",9,0,0.152637544734454,0.668235939991305
"CDC14B",8,1,0.152933489327518,0.669084015807891
"IGLON5",9,0,0.15310611300699,0.669391790000501
"SHPK",9,0,0.153686192958049,0.670890577253482
"TFAP2C",7,2,0.153710515704601,0.670890577253482
"CLK3",9,0,0.153756434817452,0.670890577253482
"RASAL1",8,1,0.153917571286194,0.671131844522784
"LDLRAD4",9,0,0.154085622977927,0.671131844522784
"POLR3G",9,0,0.154119352531359,0.671131844522784
"SMIM3",9,0,0.154225405965588,0.671147129019131
"CNBP",9,0,0.154418146096631,0.671539379536511
"TBC1D2B",9,0,0.154632589769834,0.672025431635832
"LPAR5",9,0,0.155146296090616,0.673810556013989
"F13A1",9,0,0.155562632509627,0.67458173606596
"PDGFRB",9,0,0.155671557759334,0.67458173606596
"TUBD1",9,0,0.15571215984076,0.67458173606596
"SLC7A8",9,0,0.15583089193619,0.67458173606596
"ATP8A1",8,1,0.155906962191295,0.67458173606596
"GABRA5",7,2,0.155955223191519,0.67458173606596
"MBD5",7,2,0.156126414955208,0.67458173606596
"MARK3",9,0,0.15622093308099,0.67458173606596
"LHX4",9,0,0.156276794354212,0.67458173606596
"SORCS2",9,0,0.156366636336574,0.67458173606596
"ABCC6",8,1,0.156457612734626,0.67458173606596
"ATP7A",9,0,0.15668582465696,0.675107800020248
"VAV3",8,1,0.157026076701551,0.675107800020248
"TAT",9,0,0.157059113839762,0.675107800020248
